row	column	plot	family	individual	chemotype	n.thc	n.cbd	n.cbc	n.cbg	n.thcv	n.cbdv	n.cbl	n.cbn	sum.n.cannabinoids	thca	cbda	cbca	cbga	thcva	cbdva	cbla	sum.a.cannabinoids	tp.thc	tp.cbd	tp.cbc	tp.cbg	tp.thcv	tp.cbdv	tp.cbl	sum.tp.cannabinoids	sum.na.thc	sum.na.cbd	sum.na.cbc	sum.na.cbg	sum.na.thcv	sum.na.cbdv	sum.na.varins	sum.na.cannabinoids	sum.na.thc.prop	sum.na.cbd.prop	sum.na.cbc.prop	sum.na.cbg.prop	sum.na.thcv.prop	sum.na.cbdv.prop	sum.na.cbl.prop	sum.na.minor.prop	thc.decarb	cbd.decarb	sum.cannabinoids.decarb	cbd.thc.diff.decarb	sum.na.cbd.thc.ratio	sum.na.cbd.cbc.ratio	sum.na.cbd.cbg.ratio
20	9	268	20-1001	GVA-H-20-1001-004	BdBd	0.054965625	0.466600539	0.036474892	0.055316703	0	0.004845582	0	0	0.618203341	0.354759698	9.990459052	0.411005496	0.399027155	0	0.084654634	0.027409267	11.2673153	0.36608988	9.228233128	0.396926712	0.405662545	0	0.07824115	0.024037927	10.49919134	0.409725323	10.45705959	0.447480388	0.454343858	0	0.089500216	0.089500216	11.88551864	0.03447265	0.879815169	0.03764921	0.038226675	0	0.00753019	0.002306106	0.085712181	0.134152375	0.044620625	0.052013156	-0.089531749	25.52212178	23.36875508	23.01573887
21	9	269	20-1001	GVA-H-20-1001-005	BdBd	0.041866253	0.466425169	0.029409142	0.042330474	0	0.001878894	0	0	0.581909932	0.278473476	8.140659142	0.309675169	0.361947291	0	0.055474266	0.053987133	9.200216477	0.286087491	7.605783237	0.300994265	0.360120195	0	0.049975083	0.047346716	8.650306987	0.320339729	8.607084311	0.339084311	0.404277765	0	0.05735316	0.05735316	9.782126409	0.032747453	0.879878664	0.034663661	0.041328209	0	0.005863057	0.005518957	0.087373883	0.13069329	0.054190845	0.059487059	-0.076502445	26.86861332	25.38331628	21.29002645
22	9	270	20-1001	GVA-H-20-1001-006	BdBd	0.072422286	0.828265358	0.052903233	0.060559122	0	0.006158314	0.000497113	0	1.020805426	0.435420554	13.03460508	0.485629677	0.37786836	0	0.077966397	0.091524942	14.50301501	0.454286112	12.25961401	0.47880046	0.392327542	0	0.07375518	0.080764487	13.73954779	0.50784284	13.86287044	0.53853291	0.438427482	0	0.084124711	0.084124711	15.52382044	0.03271378	0.893006364	0.034690746	0.028242241	0	0.005419073	0.005927797	0.074279857	0.142607674	0.059747032	0.065757359	-0.082860642	27.29756008	25.7419188	31.6195289
23	9	271	20-1001	GVA-H-20-1001-007	BdBd	0.037692654	0.412712915	0.024657583	0.031585308	0	0.002021445	0	0	0.508669905	0.269576303	7.716604265	0.245768957	0.249721209	0	0.061864336	0.017937796	8.561472866	0.274111072	7.180174855	0.240196958	0.25084053	0	0.055657824	0.015731447	8.016712686	0.307268957	8.12931718	0.27042654	0.281306517	0	0.063885781	0.063885781	9.070142771	0.03387697	0.89627224	0.029815026	0.031014563	0	0.007043525	0.001977675	0.06985079	0.122669906	0.05076846	0.056081797	-0.071901446	26.45668231	30.0610923	28.89843174
25	9	273	20-1001	GVA-H-20-1001-009	BdBd	0.040761429	0.345829121	0.027944505	0.038099341	0	0.004905824	0	0	0.45754022	0.329348242	10.16849011	0.37269	0.307315385	0	0.106036154	0.072797473	11.35667736	0.329599837	9.263594947	0.354793635	0.307922249	0	0.09683917	0.063843384	10.41659322	0.370109671	10.51431923	0.400634505	0.345414726	0	0.110941978	0.110941978	11.81421758	0.031327481	0.889971694	0.033911218	0.029237207	0	0.009390548	0.006161853	0.078700826	0.11013338	0.032891252	0.038727932	-0.077242128	28.40865845	26.24416794	30.43969594
27	9	275	20-1001	GVA-H-20-1001-011	BdBd	0.049736403	0.465438758	0.035016167	0.048710493	0	0.003610278	0	0	0.602512099	0.353827195	9.189102784	0.373956745	0.341932227	0	0.064239186	0.07703576	10.4000939	0.360042853	8.5242819	0.362976232	0.348926988	0	0.059305652	0.067560362	9.723093987	0.403563598	9.654541542	0.408972912	0.39064272	0	0.067849464	0.067849464	11.002606	0.03667891	0.877477713	0.03717055	0.035504563	0	0.006166672	0.007001592	0.085843377	0.123243036	0.048209307	0.054760854	-0.075033729	23.92322199	23.60679952	24.71450522
28	9	276	20-1001	GVA-H-20-1001-012	BdBd	0.066772039	0.672460197	0.042854934	0.064190461	0	0.007509211	0.00080625	0	0.854593092	0.334605592	10.72311184	0.376710855	0.419228618	0	0.098736513	0.075748026	12.02814144	0.360221143	10.07662928	0.373230354	0.432273188	0	0.093113768	0.067237269	11.402705	0.401377631	11.39557204	0.419565789	0.483419079	0	0.106245724	0.106245724	12.88273454	0.031156245	0.884561582	0.032568069	0.03752457	0	0.008247141	0.005942393	0.084282174	0.166357151	0.059010657	0.066336312	-0.107346493	28.39114878	27.16039376	23.57286365
30	9	278	20-1001	GVA-H-20-1001-014	BdBd	0.072789958	0.688734038	0.046587209	0.08097685	0	0.00672907	0	0	0.895817125	0.473700317	14.14255814	0.562317653	0.553820296	0	0.106500317	0.077430761	15.91632748	0.488225136	13.09175753	0.539739791	0.56723107	0	0.099064845	0.067906777	14.85392515	0.546490275	14.83129218	0.608904862	0.634797146	0	0.113229387	0.113229387	16.81214461	0.032505685	0.88217729	0.036218155	0.037758249	0	0.006734976	0.004605644	0.085317025	0.13319534	0.046437898	0.053283929	-0.086757442	27.13916945	24.35732264	23.36382933
31	9	279	20-1001	GVA-H-20-1001-015	BdBd	0.047230921	0.420557566	0.032303289	0.047344408	0	0.003047039	0	0	0.550483223	0.367820395	8.711907895	0.371235855	0.366747039	0	0.054865461	0.056064803	9.928641448	0.369809407	8.06090079	0.357877134	0.369348308	0	0.050615394	0.049168832	9.257719865	0.415051316	9.132465461	0.403539144	0.414091447	0	0.0579125	0.0579125	10.47912467	0.039607441	0.87149125	0.03850886	0.039515843	0	0.005526463	0.005350142	0.088901308	0.113795377	0.046050825	0.052531413	-0.067744552	22.00322011	22.63092837	22.05422384
1	10	280	19-1161	GVA-H-19-1161-001	BdBd	0.035777927	0.285583902	0.028705976	0.032929756	0	0.001631707	0	0	0.384629268	0.36648	10.09721707	0.479674756	0.162413415	0	0.094227439	0	11.20001268	0.357180887	9.140843272	0.449380737	0.175528734	0	0.083326897	0	10.20626053	0.402257927	10.38280097	0.508380732	0.195343171	0	0.095859146	0.095859146	11.58464195	0.03472338	0.896255665	0.043884026	0.016862254	0	0.008274675	0	0.069020955	0.088942752	0.027505478	0.033201654	-0.061437274	25.81130234	20.42327791	53.15159429
2	10	281	19-1161	GVA-H-19-1161-002	BdBd	0.034412297	0.307979582	0.025634687	0.048156961	0	0.001282831	0	0	0.417466358	0.462859281	14.24643619	0.538306148	0.43119884	0	0.121097332	0.064352784	15.86425058	0.440339886	12.80210412	0.497729179	0.426749543	0	0.106274218	0.056437392	14.32963434	0.497271578	14.55441577	0.563940835	0.479355801	0	0.122380163	0.122380163	16.28171693	0.030541716	0.893911608	0.034636448	0.029441355	0	0.007516416	0.003952457	0.075546675	0.06920222	0.02116056	0.025640193	-0.04804166	29.26854543	25.80840909	30.3624484
3	10	282	19-1161	GVA-H-19-1161-003	BdBd	0.033562179	0.281149679	0.026645192	0.029917308	0	0.00140641	0	0	0.372680768	0.371173718	9.599480769	0.505527885	0.263361859	0	0.103974359	0	10.84351859	0.35908153	8.699894313	0.469993147	0.26114902	0	0.091552179	0	9.88167019	0.404735897	9.880630448	0.532173077	0.293279167	0	0.105380769	0.105380769	11.21619936	0.036084941	0.880925003	0.047446828	0.02614782	0	0.009395408	0	0.082990056	0.082923653	0.02845463	0.03322701	-0.054469023	24.41253796	18.56657331	33.6901886
4	10	283	19-1161	GVA-H-19-1161-004	BdBd	0.040732394	0.325434507	0.026601761	0.042386268	0	0.001862324	0	0	0.437017254	0.391457394	9.619788732	0.504689085	0.210575	0	0.105077113	0	10.83158732	0.384040529	8.761989225	0.469214089	0.227271118	0	0.092964181	0	9.935479141	0.432189788	9.945223239	0.531290846	0.252961268	0	0.106939437	0.106939437	11.26860458	0.038353443	0.882560318	0.047147883	0.022448322	0	0.009490034	0	0.079086239	0.094246544	0.032722695	0.038781843	-0.061523849	23.0112407	18.71898098	39.31520156
5	10	284	19-1161	GVA-H-19-1161-005	BdBd	0.043542907	0.338732093	0.02946593	0.040313023	0	0.002353256	0	0	0.454407209	0.488456163	11.4383093	0.53904	0.295736512	0	0.110093372	0	12.87163535	0.471918962	10.37012935	0.50220401	0.299969681	0	0.09780421	0	11.74202621	0.53199907	11.77704139	0.56850593	0.336049535	0	0.112446628	0.112446628	13.32604256	0.03992176	0.883761353	0.042661272	0.025217504	0	0.008438111	0	0.076316888	0.081847713	0.02876207	0.034099186	-0.053085642	22.13733455	20.71577581	35.04555182
6	10	285	19-1161	GVA-H-19-1161-006	BdBd	0.042338652	0.360087589	0.028542553	0.044829787	0	0.00277695	0	0	0.478575531	0.346895745	9.72187234	0.381389007	0.312417376	0	0.095452837	0.022752482	10.88077979	0.34656622	8.886169631	0.363020712	0.319132243	0	0.08553456	0.019953927	10.02037729	0.389234397	10.08195993	0.40993156	0.357247163	0	0.098229787	0.098229787	11.35935532	0.034265536	0.887546841	0.036087573	0.031449598	0	0.008647479	0.002002973	0.078187623	0.108774179	0.035716031	0.042130519	-0.073058149	25.90202718	24.59425161	28.22124561
7	10	286	19-1161	GVA-H-19-1161-007	BdBd	0.089569952	0.989523278	0.062413895	0.053408195	0	0.00989715	0	0	1.20481247	0.432813064	13.09773634	0.550090261	0.309523397	0	0.15015285	0.06727981	14.60759572	0.469147009	12.47623805	0.544843054	0.325169738	0	0.140079671	0.059004393	14.01448191	0.522383016	14.08725962	0.612504156	0.362931592	0	0.16005	0.16005	15.81240819	0.033036272	0.890899061	0.038735666	0.022952329	0	0.010121798	0.004254874	0.076064667	0.171464135	0.070242425	0.076194116	-0.10122171	26.96730021	22.99945148	38.81519253
8	10	287	19-1161	GVA-H-19-1161-008	BdBd	0.039978966	0.339665986	0.030851683	0.037430769	0	0.002433534	0	0	0.450360938	0.403148798	9.576382212	0.530319231	0.190061899	0	0.127166827	0.031615385	10.85869435	0.393540462	8.738153186	0.495941649	0.204305116	0	0.112687173	0.027726693	9.972354278	0.443127764	9.916048198	0.561170914	0.227492668	0	0.129600361	0.129600361	11.30905529	0.039183447	0.876823744	0.049621379	0.020115975	0	0.011459875	0.002795581	0.08399281	0.090219953	0.034254169	0.039823038	-0.055965784	22.37740219	17.67028182	43.58842984
9	10	288	19-1161	GVA-H-19-1161-009	BdBd	0.034663139	0.274135766	0.026876277	0.039690146	0	0.005217883	0	0	0.380583211	0.366772263	11.18440146	0.410337226	0.403325182	0	0.141120803	0.020546715	12.52650365	0.356322414	10.08285585	0.386742024	0.393809656	0	0.127569619	0.018019469	11.36531903	0.401435402	11.45853723	0.437213503	0.443015328	0	0.146338686	0.146338686	12.90708686	0.031101937	0.887770986	0.03387391	0.034323417	0	0.011337856	0.001591894	0.081127077	0.086347987	0.02392415	0.029486376	-0.062423837	28.54391309	26.20810462	25.86487758
10	10	289	19-1161	GVA-H-19-1161-010	BdBd	0.037221628	0.306986163	0.029470465	0.039786279	0	0.00234	0	0	0.415804535	0.330800581	9.578686047	0.410058837	0.360091047	0	0.089458605	0.053891512	10.82298663	0.327333738	8.707493826	0.389092065	0.355946218	0	0.079900611	0.047262856	9.907029314	0.368022209	9.88567221	0.439529302	0.399877326	0	0.091798605	0.091798605	11.23879116	0.032745711	0.879602803	0.039108236	0.035580101	0	0.008168014	0.004795134	0.087651486	0.101139624	0.031053646	0.036997265	-0.070085979	26.86161859	22.49149753	24.72176232
11	10	290	19-1161	GVA-H-19-1161-011	BdBd	0.026584451	0.210599085	0.021153354	0.024077134	0	0.000697866	0	0	0.28311189	0.288724695	8.240591463	0.33435061	0.2162875	0	0.067691768	0	9.147646036	0.279796009	7.437597798	0.314378839	0.213977559	0	0.059386629	0	8.305136833	0.315309146	8.451190548	0.355503964	0.240364634	0	0.068389634	0.068389634	9.430757926	0.033434126	0.896130578	0.037696224	0.025487308	0	0.007251764	0	0.070435297	0.084312337	0.024919458	0.030020057	-0.059392879	26.80287158	23.77242282	35.15987526
12	10	291	19-1161	GVA-H-19-1161-012	BdBd	0.057071566	0.514571928	0.040617831	0.043805783	0	0.002610723	0	0	0.658677831	0.402344458	11.1733012	0.549737711	0.255455422	0	0.090636145	0	12.47147494	0.409927656	10.31355708	0.522737804	0.268095644	0	0.081192261	0	11.59551044	0.459416024	11.68787313	0.590355542	0.299261205	0	0.093246868	0.093246868	13.13015277	0.034989389	0.890155152	0.044961818	0.022791906	0	0.007101735	0	0.074855459	0.124226329	0.044026139	0.050165283	-0.08020019	25.44071717	19.7980239	39.05575776
13	10	292	19-1161	GVA-H-19-1161-013	BdBd	0.030484967	0.280543464	0.026836928	0.040714379	0	0.002276471	0	0	0.380856209	0.325298693	9.234986928	0.363684641	0.21201732	0.012280392	0.119619935	0.019545425	10.28743333	0.315771921	8.379627	0.345788358	0.226865586	0.0106471	0.105986955	0.017141338	9.401828257	0.35578366	9.515530392	0.390521569	0.252731699	0.012280392	0.121896406	0.134176798	10.66828954	0.033349644	0.89194527	0.036605828	0.023689992	0.001151112	0.01142605	0.001832105	0.074705086	0.085684	0.029482693	0.035699838	-0.056201306	26.74527097	24.36620957	37.65071983
14	10	293	19-1161	GVA-H-19-1161-014	BdBd	0.03453734	0.319739681	0.023037766	0.030169468	0	0.001993085	0	0	0.40947734	0.348570319	10.12877872	0.45077234	0.177752234	0	0.098679255	0	11.20455287	0.34023351	9.202678618	0.418365108	0.186235929	0	0.087547999	0	10.23506116	0.383107659	10.4485184	0.473810106	0.207921702	0	0.10067234	0.10067234	11.61403021	0.032986625	0.899646222	0.040796356	0.017902631	0	0.008668166	0	0.067367153	0.090150482	0.030601437	0.035257127	-0.059549044	27.2730606	22.05212229	50.25217811
15	10	294	19-1161	GVA-H-19-1161-015	Bt'Bd	0.20530601	0.161476803	0.0155625	0.031676683	0	0	0	0	0.414021996	2.457173077	5.735314904	0.313861298	0.185659976	0.045744591	0.043105529	0	8.780859375	2.360246799	5.191347974	0.290818858	0.194686142	0.03966056	0.037372494	0	8.114132827	2.662479087	5.896791707	0.329423798	0.217336659	0.045744591	0.043105529	0.08885012	9.194881371	0.289561005	0.641312429	0.035826868	0.023636701	0.004975006	0.004687992	0	0.069126566	0.077110844	0.02738384	0.045027443	-0.049727004	2.214774845	17.90032093	27.132062
16	10	295	TJ's CBD	TJ's CBD 10	BdBd	0.047221445	0.397671674	0.03710367	0.038806307	0	0.001342087	0	0	0.522145183	0.465703211	13.40656651	0.621558372	0.276530849	0	0.094414335	0.07432844	14.93910172	0.455643161	12.1552305	0.582210362	0.281600392	0	0.083199315	0.065186042	13.62306978	0.512924656	13.80423818	0.658662042	0.315337156	0	0.095756422	0.095756422	15.4612469	0.033174857	0.892828261	0.042600836	0.020395325	0	0.006193318	0.004807403	0.073996882	0.092063122	0.028807941	0.033771221	-0.063255181	26.91279903	20.95799865	43.77612318
17	10	296	19-1197	GVA-H-19-1197-001	Bt'Bd	0.147522512	0.183000711	0.019294194	0.044246801	0	0	0	0	0.394064218	2.621047393	7.396130332	0.399761374	0.191706754	0.044931754	0.07277346	0.045142891	10.77149396	2.446181076	6.669407012	0.369884919	0.212565331	0.038955831	0.06309459	0.039590315	9.839679074	2.768569905	7.579131043	0.419055568	0.235953555	0.044931754	0.07277346	0.117705214	11.16555818	0.247956247	0.678795536	0.03753109	0.021132267	0.004024139	0.006517673	0.004043048	0.073248217	0.053284734	0.024145342	0.035292836	-0.029139392	2.737561739	18.08621964	32.12128354
18	10	297	19-1197	GVA-H-19-1197-002	BdBd	0.030672983	0.256231174	0.023960024	0.030758435	0	0.001209535	0	0	0.342832151	0.36543154	10.09797066	0.498150367	0.285876895	0	0.088998411	0	11.33642787	0.351156444	9.112151443	0.460837896	0.281758349	0	0.078371157	0	10.28427529	0.396104523	10.35420183	0.522110391	0.31663533	0	0.090207946	0.090207946	11.67926002	0.033915207	0.886546049	0.044704064	0.027110907	0	0.007723772	0	0.079538743	0.077436589	0.024746589	0.029353927	-0.05269	26.14007473	19.8314418	32.70071547
19	10	298	19-1197	GVA-H-19-1197-003	Bt'Bd	0.34097637	0.242902397	0.032144863	0.051570205	0	0.008566438	0	0	0.676160273	4.796150685	9.649390411	0.653739726	0.361348288	0.064740411	0.067265411	0	15.59263493	4.547200521	8.705417787	0.605474603	0.368834002	0.056129936	0.066885549	0	14.3499424	5.137127055	9.892292808	0.685884589	0.412918493	0.064740411	0.075831849	0.14057226	16.26879521	0.315765672	0.608053189	0.04215952	0.025381012	0.003979423	0.004661184	0	0.076181139	0.066374915	0.024554712	0.041561791	-0.041820203	1.925646904	14.42267834	23.95701083
20	10	299	19-1197	GVA-H-19-1197-004	Bt'Bd	0.190404255	0.14766844	0.023010638	0.038562411	0	0.006894326	0	0	0.40654007	2.52177305	5.994439716	0.37566773	0.294997163	0.038579078	0.031914894	0	9.257371631	2.40199922	5.404792071	0.352471237	0.29756992	0.033448061	0.034564539	0	8.524845048	2.712177305	6.142108156	0.398678368	0.333559574	0.038579078	0.03880922	0.077388298	9.663911701	0.28065005	0.635571635	0.041254347	0.034516	0.003992077	0.004015891	0	0.083778315	0.070203469	0.02404198	0.042067859	-0.046161489	2.264641085	15.40617362	18.4138266
21	10	300	19-1197	GVA-H-19-1197-005	Bt'Bd	0.24118023	0.181890377	0.021125209	0.044799477	0	0	0	0	0.488995293	3.61609205	7.219437238	0.457507218	0.284272594	0.046470502	0.053402197	0.036174477	11.71335628	3.412492958	6.513336835	0.422359039	0.294390815	0.040289925	0.046299705	0.031725016	10.76089429	3.85727228	7.401327615	0.478632427	0.329072071	0.046470502	0.053402197	0.099872699	12.20235157	0.316108929	0.606549285	0.039224606	0.026967922	0.003808323	0.004376386	0.00296455	0.077341787	0.06252611	0.024575372	0.040073857	-0.037950738	1.918798331	15.46348972	22.49150951
22	10	301	19-1197	GVA-H-19-1197-006	Bt'Bd	0.187142637	0.150653736	0.018776374	0.042331978	0	0.004922308	0	0	0.403827033	2.513742857	6.467327473	0.377059121	0.365078242	0.030730879	0.039619121	0	9.793557693	2.391695123	5.82249993	0.349457223	0.362870674	0.026643672	0.039272086	0	8.992438708	2.700885494	6.617981209	0.395835495	0.40741022	0.030730879	0.044541429	0.075272308	10.19738473	0.264860606	0.648988087	0.038817354	0.039952422	0.003013604	0.004367927	0	0.086151307	0.069289364	0.022764304	0.039601039	-0.04652506	2.450300549	16.71901912	16.24402355
23	10	302	19-1197	GVA-H-19-1197-007	Bt'Bd	0.250283617	0.216845426	0.026687234	0.052526809	0	0	0	0	0.546343086	3.347865957	7.76303617	0.48639383	0.185725851	0.04593766	0.047011277	0.034664681	11.91063543	3.186362061	7.025028147	0.453254623	0.215594106	0.039827951	0.040758777	0.030400925	10.99122659	3.598149574	7.979881596	0.513081064	0.23825266	0.04593766	0.047011277	0.092948937	12.45697851	0.288846093	0.640595277	0.041188243	0.019126039	0.003687705	0.003773891	0.002782752	0.07055863	0.069558981	0.027174015	0.043858395	-0.042384965	2.217773728	15.55286709	33.49335783
24	10	303	19-1197	GVA-H-19-1197-008	Bt'Bd	0.306288889	0.229871895	0.023166013	0.058395098	0	0	0	0	0.617721895	3.471045752	7.390052288	0.381959477	0.337440196	0.060464379	0.057270588	0	11.69823268	3.350396014	6.710947752	0.358144474	0.35466759	0.052422617	0.0496536	0	10.87623205	3.777334641	7.619924183	0.40512549	0.395835294	0.060464379	0.057270588	0.117734967	12.31595458	0.306702547	0.618703499	0.032894364	0.032140042	0.004909435	0.004650114	0	0.074593954	0.081085982	0.030167216	0.050156234	-0.050918767	2.017275383	18.80879967	19.25023943
25	10	304	19-1197	GVA-H-19-1197-009	Bt'Bd	0.238493133	0.190818795	0.026503735	0.042721084	0	0.006368313	0	0	0.50490506	2.803185542	7.075424096	0.390851928	0.296420602	0.066835663	0.075953855	0	10.70867169	2.696886853	6.395965727	0.369280876	0.302978373	0.05794652	0.072220305	0	9.895278654	3.041678675	7.266242891	0.417355663	0.339141686	0.066835663	0.082322168	0.149157831	11.21357675	0.271249642	0.647986192	0.037218782	0.030243846	0.005960245	0.007341294	0	0.080764167	0.078408392	0.026260999	0.045026228	-0.052147393	2.388892341	17.4101936	21.42539001
26	10	305	19-1197	GVA-H-19-1197-010	Bt'Bd	0.240435801	0.185312985	0.026683981	0.048335316	0	0.004569175	0	0	0.505337258	2.98181068	7.383291262	0.405800607	0.292051092	0.070339806	0.04928301	0	11.18257646	2.855483767	6.660459422	0.382571113	0.304756175	0.060984612	0.047297545	0	10.31155263	3.222246481	7.568604247	0.432484588	0.340386408	0.070339806	0.053852185	0.124191991	11.68791372	0.275690475	0.64755819	0.037002719	0.02912294	0.006018166	0.00460751	0	0.076751336	0.074617445	0.024484433	0.043235882	-0.050133012	2.348859497	17.50028662	22.2353304
27	10	306	19-1197	GVA-H-19-1197-011	Bt'Bd	0.313421198	0.249794585	0.030496659	0.067046889	0	0	0	0	0.660759331	5.028214286	10.86582719	0.514981797	0.408585829	0.090918318	0.107998272	0.060449654	17.07697535	4.723165127	9.779125031	0.482135695	0.425785247	0.078826182	0.093634502	0.053014347	15.63568613	5.341635484	11.11562178	0.545478456	0.475632718	0.090918318	0.107998272	0.19891659	17.73773468	0.301145303	0.626665241	0.030752431	0.026814739	0.005125701	0.006088617	0.003407969	0.072189456	0.058675138	0.02247239	0.037251619	-0.036202748	2.080939781	20.37774664	23.37017904
28	10	307	19-1197	GVA-H-19-1197-012	Bt'Bd	0.219531429	0.188225	0.016890714	0.046133214	0	0	0	0	0.470780357	3.713007143	7.741207143	0.432951786	0.330667857	0.038643571	0.048785714	0	12.30526321	3.475838693	6.977263664	0.39658943	0.336459592	0.033503976	0.042297214	0	11.26195257	3.932538572	7.929432143	0.4498425	0.376801071	0.038643571	0.048785714	0.087429285	12.77604357	0.307805664	0.620648489	0.035209844	0.029492782	0.00302469	0.003818531	0	0.071545847	0.055824355	0.023737513	0.036848681	-0.032086842	2.016364747	17.62712981	21.04408069
29	10	308	19-1197	GVA-H-19-1197-013	Bt'Bd	0.235555282	0.177857746	0.024363028	0.039954577	0	0.004813732	0	0	0.482544365	3.342732394	8.133232394	0.416271127	0.206430986	0.09779331	0.090542254	0.037748592	12.32475106	3.167131592	7.310702556	0.389432806	0.221200983	0.0847868	0.083313866	0.033105515	11.28967412	3.578287676	8.31109014	0.440634155	0.246385563	0.09779331	0.095355986	0.193149296	12.80729542	0.279394482	0.648934054	0.034404934	0.019237907	0.00763575	0.007445443	0.002947429	0.071671463	0.065829051	0.02140005	0.037677304	-0.044429001	2.322644486	18.86165665	33.73205004
30	10	309	19-1197	GVA-H-19-1197-014	Bt'Bd	0.220022842	0.227119895	0.022608	0.069474	0	0	0	0	0.539224737	3.780170526	8.993197895	0.425687368	0.325273895	0.040490842	0.050079474	0.048807158	13.66370716	3.535232393	8.114154449	0.395935822	0.35506448	0.03510556	0.043418904	0.042803878	12.52171549	4.000193368	9.22031779	0.448295368	0.394747895	0.040490842	0.050079474	0.090570316	14.2029319	0.281645607	0.649184116	0.031563579	0.027793409	0.002850879	0.003525996	0.003436414	0.069170277	0.055003052	0.024632545	0.037965734	-0.030370506	2.304968021	20.56750627	23.35748438
31	10	310	19-1197	GVA-H-19-1197-015	Bt'Bd	0.314289286	0.195782143	0.029222857	0.057408571	0	0.0040325	0	0	0.600735357	4.897485714	9.77505	0.640236429	0.3671625	0.077823571	0.083784643	0	15.84154286	4.609384257	8.768500993	0.590710205	0.379777246	0.067473036	0.076673785	0	14.49251952	5.211775	9.970832143	0.669459286	0.424571071	0.077823571	0.087817143	0.165640714	16.44227821	0.316974019	0.60641427	0.040715725	0.025821913	0.004733138	0.005340935	0	0.076611711	0.060303694	0.019635487	0.036536017	-0.040668207	1.913135571	14.8938589	23.4844831
1	11	311	19-1162	GVA-H-19-1162-001	BdBd	0.032634672	0.282123362	0.032604545	0	0	0.003297463	0	0	0.350660042	0.413302326	10.93582452	0.480215962	0.318078964	0	0.090243235	0.041621987	12.27928699	0.395100812	9.872841466	0.453753944	0.27927333	0	0.081538348	0.036502483	11.11901038	0.445936998	11.21794788	0.512820507	0.318078964	0	0.093540698	0.093540698	12.62994704	0.035307907	0.88820229	0.040603536	0.025184505	0	0.007406262	0.0032955	0.076489803	0.073182248	0.025149284	0.027764174	-0.048032964	25.15590304	21.87499862	35.26780816
2	11	312	19-1162	GVA-H-19-1162-002	BdBd	0.045671922	0.388577106	0.042152916	0.034096004	0	0.003798596	0	0	0.514296544	0.440112959	13.2895594	0.595482505	0.199308531	0	0.102239417	0	14.62670281	0.431650987	12.0435207	0.564391073	0.209088894	0	0.092440171	0	13.34109182	0.485784881	13.67813651	0.637635421	0.233404535	0	0.106038013	0.106038013	15.14099936	0.03208407	0.903383996	0.042113166	0.015415398	0	0.007003369	0	0.064531934	0.094016763	0.028408629	0.033967147	-0.065608134	28.15677688	21.4513436	58.60270241
3	11	313	19-1162	GVA-H-19-1162-003	BdBd	0.049270112	0.375202921	0.040579213	0.04596809	0	0	0	0	0.511020336	0.41307236	11.68411011	0.574492247	0.212735393	0	0.053802472	0	12.93821258	0.411534572	10.62216749	0.544408914	0.232749765	0	0.046646743	0	11.85750748	0.462342472	12.05931303	0.61507146	0.258703483	0	0.053802472	0.053802472	13.44923292	0.034376866	0.896654337	0.045732828	0.019235557	0	0.004000412	0	0.068968797	0.106566268	0.031113126	0.037996244	-0.075453143	26.08307426	19.60636091	46.61442085
4	11	314	19-1162	GVA-H-19-1162-004	BdBd	0.057159128	0.440038844	0.054683063	0.043530426	0	0.005033063	0	0	0.600444524	0.505814604	13.49857606	0.568014402	0.277785396	0	0.129318256	0.049653955	15.02916267	0.500758536	12.27829005	0.552831694	0.287426004	0	0.117151991	0.043546519	13.78000479	0.562973732	13.9386149	0.622697465	0.321315822	0	0.134351319	0.134351319	15.6296072	0.036019698	0.891808395	0.03984089	0.020558151	0	0.00859595	0.003176916	0.072171907	0.101530719	0.031569768	0.038417122	-0.069960951	24.75890812	22.38424867	43.37979629
5	11	315	19-1162	GVA-H-19-1162-005	BdBd	0.032422727	0.287565035	0.03960035	0.040731119	0	0	0	0	0.400319231	0.43738007	12.09604196	0.526485664	0.387894755	0	0.061259441	0.043082168	13.55214406	0.416005048	10.89579383	0.501328277	0.381302714	0	0.053111935	0.037783061	12.28532487	0.469802797	12.383607	0.566086014	0.428625874	0	0.061259441	0.061259441	13.95246329	0.033671674	0.887557038	0.040572478	0.030720444	0	0.004390582	0.003087782	0.078771287	0.069013482	0.023221428	0.028691653	-0.045792055	26.35915979	21.87583987	28.89141264
6	11	316	19-1162	GVA-H-19-1162-006	BdBd	0.060703169	0.501752113	0.05615669	0.042646831	0	0.000878873	0	0	0.662137676	0.375163732	10.53442958	0.556757394	0.297058803	0	0.045429225	0	11.80883873	0.389721762	9.740446855	0.544432925	0.30346446	0	0.040266011	0	11.01833201	0.435866901	11.03618169	0.612914084	0.339705634	0	0.046308098	0.046308098	12.47097641	0.034950503	0.884949288	0.049147241	0.027239698	0	0.00371327	0	0.080100209	0.139269967	0.045464285	0.053094293	-0.093805682	25.32007287	18.00608271	32.48748501
